farmer_id,food,A,B,C,transport,date_harvest,date_delivery,item_details_tbl.price_q1/*uts{kg/pc/bndl/pkt},item_details_tbl.qty_slab_no,*uts,cost,
1542,84,6100,9700,7100,1,2018/08/15 16:00,2018/08/21 13:00,30,0,1,291000,
1542,117,7600,4900,3300,1,2018/07/17 12:00,2018/07/23 20:00,40,0,1,289000,
1542,73,9900,6300,2500,1,2018/07/22 18:00,2018/07/28 10:00,40,0,1,370000,
1543,123,900,4200,700,1,2018/08/04 02:00,2018/08/09 11:00,40,0,1,102000,
1543,156,300,4500,1500,1,2018/08/13 08:00,2018/08/19 21:00,30,0,1,74000,
1543,71,5100,9400,600,1,2018/07/19 17:00,2018/07/23 20:00,40,0,1,294000,
1544,163,1625,2350,50,1,2018/08/14 06:00,2018/08/19 22:00,25,0,1,49000,
1544,128,1475,2400,200,1,2018/08/15 03:00,2018/08/21 08:00,20,0,1,39000,
1544,30,1200,5000,6800,0,2018/07/16 11:00,2018/07/20 17:00,120,0,1,548000,
1545,171,4300,600,4200,0,2018/07/14 14:00,2018/07/20 20:00,240,2,0.25,883000,
1545,76,500,9000,6700,1,2018/08/04 16:00,2018/08/10 15:00,40,0,1,234000,
1545,177,3700,9300,8900,0,2018/08/07 06:00,2018/08/13 20:00,80,2,0.25,667000,
1546,105,400,3500,8000,1,2018/07/17 19:00,2018/07/22 00:00,40,5,1,142000,
1546,72,400,4600,5100,0,2018/07/15 16:00,2018/07/22 14:00,45,0,1,155000,
1546,51,9400,1600,1200,0,2018/07/14 11:00,2018/07/19 03:00,100,0,1,636000,
1546,148,8600,100,7200,1,2018/07/27 01:00,2018/08/02 01:00,80,2,0.25,552000,
1547,129,3200,7000,2400,1,2018/07/18 14:00,2018/07/24 03:00,160,2,0.25,864000,
1547,164,5300,500,9700,0,2018/08/01 09:00,2018/08/06 13:00,100,2,0.25,557000,
1547,111,2200,1950,2500,1,2018/07/24 01:00,2018/07/28 23:00,120,2,0.25,326000,
1548,5,5900,1400,9700,1,2018/07/22 15:00,2018/07/28 15:00,140,0,1,878000,
1548,55,2325,1625,1850,1,2018/07/22 09:00,2018/07/27 12:00,60,4,1,153000,
1548,11,1375,2350,175,1,2018/07/11 13:00,2018/07/15 21:00,320,2,0.25,600000,
1548,106,2200,6600,8700,0,2018/08/15 02:00,2018/08/20 14:00,20,0,1,121000,
1549,52,9100,9500,2500,0,2018/08/09 03:00,2018/08/14 15:00,180,0,1,1832000,
1549,178,8200,1800,5100,1,2018/08/15 12:00,2018/08/20 22:00,40,5,1,267000,
1549,26,9500,6700,500,0,2018/08/12 06:00,2018/08/17 11:00,280,0,1,2436000,
1550,109,6000,3100,5400,1,2018/08/06 04:00,2018/08/11 12:00,40,0,1,239000,
1550,138,2500,500,8300,1,2018/08/11 06:00,2018/08/16 16:00,60,0,1,219000,
1550,5,3700,1000,8500,0,2018/07/29 16:00,2018/08/04 12:00,140,0,1,635000,
1550,170,2050,2100,2200,1,2018/07/22 09:00,2018/07/27 09:00,20,0,1,51000,
1551,96,640,60,160,1,2018/07/05 10:00,2018/07/10 06:00,200,1,0.1,88000,
1551,115,8200,9900,3100,0,2018/07/06 04:00,2018/07/12 23:00,40,0,1,390000,
1551,162,3400,1000,2700,0,2018/08/06 07:00,2018/08/12 05:00,30,0,1,90000,
1551,120,3800,4000,5100,0,2018/08/10 05:00,2018/08/15 10:00,35,0,1,183000,
1551,9,6300,9500,7000,0,2018/07/19 00:00,2018/07/24 23:00,110,0,1,1037000,
1552,144,5200,4700,100,1,2018/07/12 13:00,2018/07/17 05:00,50,0,1,250000,
1552,71,5300,1500,1700,1,2018/08/13 05:00,2018/08/17 17:00,40,0,1,162000,
1552,135,2250,1675,2000,1,2018/07/18 21:00,2018/07/24 10:00,40,0,1,102000,
1552,15,7900,4000,9900,0,2018/07/31 03:00,2018/08/06 07:00,40,3,1,354000,
1553,90,9200,4000,7500,1,2018/07/09 19:00,2018/07/15 23:00,20,5,1,179000,
1553,13,8500,9900,300,1,2018/08/09 03:00,2018/08/15 15:00,60,3,1,558000,
1553,18,9400,7300,7600,1,2018/07/08 17:00,2018/07/13 22:00,35,0,1,372000,
1554,160,800,2100,9800,0,2018/07/20 04:00,2018/07/25 06:00,25,0,1,91000,
1554,32,4000,5500,9400,1,2018/07/29 10:00,2018/08/04 16:00,60,0,1,412000,
1554,77,6000,8700,7300,1,2018/07/20 00:00,2018/07/25 11:00,40,0,1,370000,
1555,67,2000,2000,300,1,2018/07/19 09:00,2018/07/25 03:00,35,0,1,73000,
1555,130,6600,6700,100,1,2018/07/11 06:00,2018/07/16 13:00,40,0,1,270000,
1555,96,900,450,100,1,2018/08/11 13:00,2018/08/18 03:00,200,1,0.1,146000,
1555,2,8000,7000,6000,0,2018/08/11 18:00,2018/08/17 14:00,160,0,1,1448000,
1556,120,8900,900,5300,0,2018/07/29 21:00,2018/08/04 04:00,35,0,1,236000,
1556,153,2800,4800,2200,0,2018/07/21 15:00,2018/07/26 12:00,240,2,0.25,1003000,
1556,21,2025,300,125,1,2018/07/18 17:00,2018/07/24 13:00,50,6,1,66000,
1557,167,3100,7200,7800,0,2018/07/28 15:00,2018/08/03 12:00,40,0,1,268000,
1557,102,2600,600,3200,0,2018/08/11 09:00,2018/08/17 04:00,40,0,1,99000,
1557,127,2000,3900,3800,0,2018/07/21 02:00,2018/07/28 02:00,40,0,1,154000,
1558,130,9900,3000,7500,1,2018/07/10 19:00,2018/07/17 10:00,40,0,1,363000,
1558,25,9200,1500,2000,0,2018/07/12 03:00,2018/07/16 06:00,140,0,1,919000,
1558,74,9300,4300,3900,0,2018/07/21 22:00,2018/07/28 16:00,40,0,1,323000,
1558,32,1000,10000,6800,1,2018/07/28 07:00,2018/08/03 05:00,60,0,1,386000,
1559,44,2300,2500,4900,1,2018/08/04 16:00,2018/08/08 19:00,60,0,1,217000,
1559,27,7600,2800,6900,1,2018/08/10 06:00,2018/08/14 13:00,80,0,1,575000,
1559,125,1200,8900,5200,1,2018/07/25 11:00,2018/07/31 10:00,30,0,1,172000,
1560,25,300,2700,8900,1,2018/07/26 10:00,2018/07/31 14:00,140,0,1,483000,
1560,44,7400,2600,900,0,2018/08/09 17:00,2018/08/13 23:00,60,0,1,335000,
1560,37,3400,200,2800,0,2018/07/18 10:00,2018/07/24 11:00,70,0,1,187000,
1560,23,5200,4700,2400,0,2018/07/24 09:00,2018/07/29 14:00,150,0,1,837000,
1561,83,2800,4800,9300,0,2018/07/10 23:00,2018/07/16 03:00,100,0,1,604000,
1561,153,2000,9800,3400,0,2018/08/17 20:00,2018/08/24 03:00,240,2,0.25,1500000,
1561,135,2325,450,1200,0,2018/07/13 20:00,2018/07/20 18:00,40,0,1,73000,
1562,151,5900,3700,1200,1,2018/07/22 22:00,2018/07/27 21:00,100,0,1,538000,
1562,83,6100,5100,9200,0,2018/08/16 08:00,2018/08/21 21:00,100,0,1,788000,
1562,169,7600,3700,1900,1,2018/07/27 12:00,2018/08/03 07:00,40,5,1,260000,
1562,175,4800,600,2000,1,2018/07/05 15:00,2018/07/12 03:00,50,0,1,175000,
1563,94,690,420,870,0,2018/07/26 11:00,2018/07/30 20:00,100,1,0.1,79000,
1563,138,4300,3000,9700,0,2018/08/11 15:00,2018/08/18 07:00,60,0,1,366000,
1563,175,4800,5500,7300,0,2018/07/31 15:00,2018/08/07 13:00,50,0,1,343000,
1564,74,400,700,8700,1,2018/07/25 07:00,2018/07/31 21:00,40,0,1,102000,
1564,68,8700,5100,4300,1,2018/07/14 10:00,2018/07/20 15:00,50,0,1,412000,
1564,107,5800,4300,300,0,2018/07/07 00:00,2018/07/13 14:00,40,5,1,218000,
1564,148,3200,2400,4000,0,2018/07/16 17:00,2018/07/22 17:00,80,2,0.25,313000,
1565,163,1350,1375,1950,1,2018/07/07 05:00,2018/07/12 22:00,25,0,1,45000,
1565,168,1900,2700,6200,1,2018/08/09 21:00,2018/08/14 07:00,25,0,1,94000,
1565,100,2050,50,2100,0,2018/08/05 07:00,2018/08/11 15:00,40,4,1,68000,
1566,47,9100,7100,6300,0,2018/07/05 19:00,2018/07/12 04:00,70,0,1,677000,
1566,61,4200,6800,7300,1,2018/07/04 15:00,2018/07/08 22:00,160,2,0.25,1146000,
1566,152,2250,50,150,1,2018/08/02 01:00,2018/08/07 09:00,120,0,1,162000,
1566,94,850,210,800,1,2018/08/17 05:00,2018/08/23 12:00,100,1,0.1,78000,
1566,28,5200,400,4700,1,2018/08/05 20:00,2018/08/11 20:00,120,0,1,519000,
1566,43,7900,9700,8000,0,2018/07/05 09:00,2018/07/11 01:00,80,0,1,841000,
1567,130,4600,5800,9800,1,2018/08/07 07:00,2018/08/12 00:00,40,0,1,305000,
1567,47,6300,1500,8800,0,2018/08/04 11:00,2018/08/10 23:00,70,0,1,453000,
1567,141,900,700,1850,0,2018/08/05 20:00,2018/08/12 07:00,200,2,0.25,255000,
1568,115,7100,500,6500,0,2018/08/09 06:00,2018/08/13 16:00,40,0,1,232000,
1568,114,5800,3800,3900,0,2018/07/07 04:00,2018/07/12 22:00,50,5,1,303000,
1568,78,2300,9900,7800,0,2018/07/11 23:00,2018/07/17 15:00,100,0,1,743000,
1569,111,1650,1375,1050,1,2018/08/10 08:00,2018/08/15 08:00,120,2,0.25,217000,
1569,74,2700,3600,1100,1,2018/07/08 09:00,2018/07/13 19:00,40,0,1,136000,
1569,138,2500,3200,6100,1,2018/07/08 19:00,2018/07/13 19:00,60,0,1,253000,
1569,154,8500,5300,6000,1,2018/07/25 02:00,2018/07/31 01:00,30,0,1,255000,
1569,33,7000,5700,5600,0,2018/07/23 13:00,2018/07/28 23:00,100,0,1,783000,
1570,39,7200,8900,200,0,2018/07/06 23:00,2018/07/12 22:00,40,0,1,322000,
1570,175,3500,1500,7600,0,2018/08/02 17:00,2018/08/07 16:00,50,0,1,226000,
1570,30,2600,2400,3900,0,2018/08/07 08:00,2018/08/12 10:00,120,0,1,423000,
1571,44,4400,3900,4100,0,2018/07/10 02:00,2018/07/14 10:00,60,0,1,315000,
1571,89,1500,5400,7000,1,2018/07/04 23:00,2018/07/09 23:00,20,0,1,98000,
1571,94,130,970,890,1,2018/07/19 15:00,2018/07/25 22:00,100,1,0.1,71000,
1572,71,3100,7700,800,1,2018/07/07 21:00,2018/07/13 20:00,40,0,1,218000,
1572,168,9800,8500,9600,1,2018/07/24 03:00,2018/07/29 21:00,25,0,1,289000,
1572,166,2000,3300,5500,1,2018/07/29 07:00,2018/08/04 07:00,50,0,1,195000,
1572,98,2350,2025,975,1,2018/07/24 13:00,2018/07/29 19:00,80,2,0.25,197000,
1573,120,1900,3600,3500,1,2018/08/15 02:00,2018/08/20 04:00,35,0,1,123000,
1573,89,8300,8600,8400,1,2018/08/17 21:00,2018/08/23 14:00,20,0,1,206000,
1573,9,700,7100,7400,1,2018/07/17 20:00,2018/07/23 20:00,110,0,1,579000,
1573,36,200,7000,1900,1,2018/08/08 06:00,2018/08/12 22:00,50,0,1,180000,
1574,122,5100,9500,1400,1,2018/08/12 14:00,2018/08/17 10:00,40,0,1,292000,
1574,63,4200,100,7200,1,2018/07/20 17:00,2018/07/26 12:00,30,5,1,128000,
1574,175,1000,6700,4600,1,2018/08/14 20:00,2018/08/21 03:00,50,0,1,233000,
1574,119,400,8000,4200,1,2018/07/17 01:00,2018/07/23 04:00,60,0,1,276000,
1575,5,6200,7300,5900,0,2018/08/09 17:00,2018/08/16 05:00,140,0,1,1121000,
1575,118,2300,6600,8900,0,2018/07/24 04:00,2018/07/31 01:00,40,0,1,257000,
1575,112,2150,425,1700,1,2018/08/08 15:00,2018/08/14 06:00,240,2,0.25,436000,
1575,30,4000,3200,9000,1,2018/08/01 16:00,2018/08/06 18:00,120,0,1,687000,
1575,170,225,400,700,1,2018/07/09 00:00,2018/07/13 10:00,20,0,1,9000,
1576,70,1300,7200,8100,1,2018/08/04 22:00,2018/08/11 04:00,70,0,1,396000,
1576,57,1600,850,75,0,2018/08/04 07:00,2018/08/09 23:00,60,0,1,80000,
1576,95,180,1000,410,0,2018/08/06 01:00,2018/08/10 22:00,100,1,0.1,62000,
1577,133,8300,8200,7000,1,2018/07/13 22:00,2018/07/19 20:00,60,0,1,612000,
1577,14,4000,5000,8300,0,2018/07/29 13:00,2018/08/02 18:00,30,3,1,196000,
1577,48,5900,2000,4700,1,2018/07/21 19:00,2018/07/26 07:00,100,0,1,543000,
1577,125,5400,4700,1500,1,2018/08/10 06:00,2018/08/15 07:00,30,0,1,165000,
1578,75,4900,4800,4800,1,2018/07/25 07:00,2018/07/29 08:00,50,0,1,311000,
1578,141,450,175,175,1,2018/08/11 13:00,2018/08/16 16:00,200,2,0.25,76000,
1578,71,1200,9200,5800,1,2018/07/26 05:00,2018/08/02 04:00,40,0,1,239000,
1578,18,4600,4400,600,0,2018/07/05 09:00,2018/07/11 13:00,35,0,1,162000,
1579,111,1300,2025,600,0,2018/08/03 07:00,2018/08/09 18:00,120,2,0.25,210000,
1579,86,3000,600,9900,1,2018/07/14 04:00,2018/07/19 10:00,30,0,1,128000,
1579,143,2100,9500,6400,0,2018/07/14 00:00,2018/07/18 22:00,60,0,1,415000,
1579,25,4100,5400,3900,1,2018/08/07 14:00,2018/08/13 06:00,140,0,1,802000,
1579,96,40,510,360,1,2018/07/20 19:00,2018/07/26 15:00,200,1,0.1,66000,
1580,91,690,920,350,0,2018/07/10 08:00,2018/07/15 00:00,10,5,1,8000,
1580,53,1000,7300,7500,0,2018/07/12 22:00,2018/07/18 07:00,140,0,1,792000,
1580,176,1050,2375,1375,0,2018/08/08 17:00,2018/08/13 17:00,40,0,1,77000,
1580,16,1675,2475,250,0,2018/08/07 01:00,2018/08/13 09:00,30,0,1,65000,
1580,65,1550,250,1200,0,2018/07/23 23:00,2018/07/29 15:00,20,0,1,26000,
1581,31,1200,5900,3300,1,2018/08/15 09:00,2018/08/20 02:00,180,0,1,747000,
1581,158,5700,400,900,0,2018/08/16 01:00,2018/08/20 12:00,25,0,1,94000,
1581,171,5600,200,500,0,2018/07/28 16:00,2018/08/04 02:00,240,2,0.25,856000,
1582,157,9100,4100,1000,0,2018/07/16 22:00,2018/07/23 18:00,30,0,1,216000,
1582,123,10000,1100,4900,0,2018/07/30 12:00,2018/08/06 03:00,40,0,1,299000,
1582,88,100,1400,8500,1,2018/07/19 11:00,2018/07/25 07:00,30,0,1,78000,
1582,144,8000,4600,5100,0,2018/07/15 00:00,2018/07/19 20:00,50,0,1,397000,
1582,91,770,670,750,0,2018/08/15 20:00,2018/08/20 05:00,10,5,1,9000,
1583,84,9400,4500,3800,1,2018/08/01 16:00,2018/08/06 07:00,30,0,1,246000,
1583,161,7900,5100,500,0,2018/07/10 21:00,2018/07/16 01:00,30,5,1,213000,
1583,105,1700,7600,9300,0,2018/07/13 12:00,2018/07/18 15:00,40,5,1,258000,
1583,89,3800,1100,9500,0,2018/07/24 13:00,2018/07/31 05:00,20,0,1,99000,
1584,180,5200,1800,4000,0,2018/07/08 16:00,2018/07/14 06:00,40,0,1,186000,
1584,151,4100,4000,3700,1,2018/07/28 07:00,2018/08/03 04:00,100,0,1,507000,
1584,148,9700,4800,3100,1,2018/08/11 07:00,2018/08/16 19:00,80,2,0.25,694000,
1584,112,750,2050,1850,1,2018/07/05 05:00,2018/07/10 09:00,240,2,0.25,426000,
1584,149,8300,3300,2100,1,2018/07/19 22:00,2018/07/24 15:00,50,0,1,341000,
1585,18,4800,4800,3500,0,2018/07/10 16:00,2018/07/15 17:00,35,0,1,199000,
1585,127,9400,7300,1200,1,2018/08/09 05:00,2018/08/15 17:00,40,0,1,361000,
1585,160,2900,6600,1500,0,2018/07/29 12:00,2018/08/04 05:00,25,0,1,125000,
1585,31,7400,8800,10000,0,2018/07/10 22:00,2018/07/14 23:00,180,0,1,1856000,
1585,140,700,500,2000,0,2018/08/15 02:00,2018/08/21 12:00,40,5,1,43000,
1586,107,900,2700,9300,1,2018/07/13 23:00,2018/07/19 00:00,40,5,1,158000,
1586,103,9800,3700,5000,1,2018/07/11 06:00,2018/07/17 08:00,30,0,1,258000,
1586,64,6100,7200,900,1,2018/08/08 19:00,2018/08/13 10:00,60,4,1,419000,
1586,39,5800,8600,4200,0,2018/07/29 10:00,2018/08/02 12:00,40,0,1,333000,
1586,79,300,4700,4000,0,2018/07/28 18:00,2018/08/03 23:00,20,0,1,63000,
1587,155,1600,5700,100,0,2018/07/06 07:00,2018/07/10 16:00,25,0,1,86000,
1587,47,3500,1500,6600,1,2018/08/15 21:00,2018/08/21 05:00,70,0,1,297000,
1587,32,9200,10000,3200,1,2018/07/08 19:00,2018/07/13 04:00,60,0,1,622000,
1588,140,575,250,900,0,2018/08/07 21:00,2018/08/12 00:00,40,5,1,26000,
1588,103,600,9000,7700,1,2018/07/04 09:00,2018/07/09 16:00,30,0,1,186000,
1588,75,3300,2100,7900,0,2018/07/12 13:00,2018/07/18 07:00,50,0,1,229000,
1588,4,10000,3100,6600,1,2018/08/18 00:00,2018/08/23 21:00,190,0,1,1680000,
1589,25,7000,800,8900,0,2018/07/19 23:00,2018/07/24 22:00,140,0,1,907000,
1589,171,8800,7700,7600,0,2018/07/21 07:00,2018/07/28 04:00,240,2,0.25,2489000,
1589,42,4900,2900,6700,0,2018/07/27 21:00,2018/08/03 02:00,70,0,1,399000,
1590,126,4800,6500,6900,0,2018/08/07 11:00,2018/08/12 08:00,30,0,1,219000,
1590,85,1100,6300,3600,1,2018/08/16 02:00,2018/08/21 18:00,30,0,1,126000,
1590,160,8800,2100,8600,0,2018/07/27 10:00,2018/08/01 01:00,25,0,1,202000,
1590,112,2400,1550,1875,0,2018/08/15 14:00,2018/08/20 04:00,240,2,0.25,617000,
1590,25,1200,8400,4800,1,2018/07/21 00:00,2018/07/27 10:00,140,0,1,785000,
1590,65,450,2250,1350,1,2018/08/06 08:00,2018/08/11 04:00,20,0,1,31000,
1591,74,600,5000,7400,0,2018/07/20 20:00,2018/07/27 01:00,40,0,1,174000,
1591,82,9300,1800,6900,0,2018/07/29 01:00,2018/08/02 11:00,100,0,1,765000,
1591,105,6700,9300,6500,1,2018/07/22 08:00,2018/07/28 16:00,40,5,1,389000,
1592,60,850,1325,2175,1,2018/07/23 06:00,2018/07/29 19:00,20,0,1,31000,
1592,121,7800,1300,9000,0,2018/07/05 00:00,2018/07/09 10:00,50,0,1,355000,
1592,41,4700,6500,9100,1,2018/07/13 20:00,2018/07/18 10:00,40,0,1,305000,
1593,125,5500,5700,5800,1,2018/07/06 11:00,2018/07/12 16:00,30,0,1,214000,
1593,39,800,6300,8200,0,2018/08/10 22:00,2018/08/17 17:00,40,0,1,209000,
1593,112,2500,2025,1400,0,2018/07/18 12:00,2018/07/22 21:00,240,2,0.25,651000,
1593,98,1075,2100,50,0,2018/07/19 19:00,2018/07/24 08:00,80,2,0.25,124000,
1593,151,2300,8900,7500,0,2018/07/27 16:00,2018/08/01 19:00,100,0,1,709000,
1594,157,9900,1900,4100,0,2018/08/10 19:00,2018/08/17 06:00,30,0,1,225000,
1594,48,3800,6800,9500,0,2018/08/09 23:00,2018/08/14 08:00,100,0,1,726000,
1594,12,6700,7500,9000,1,2018/07/26 01:00,2018/08/01 10:00,200,2,0.25,1862000,
1594,45,9400,8900,400,1,2018/07/12 20:00,2018/07/18 17:00,60,0,1,584000,
1594,169,9400,9600,4500,1,2018/07/08 09:00,2018/07/12 17:00,40,5,1,434000,
1595,143,8900,5200,5900,0,2018/08/08 05:00,2018/08/12 22:00,60,0,1,529000,
1595,100,25,1475,225,0,2018/07/11 07:00,2018/07/15 20:00,40,4,1,28000,
1595,117,7000,6000,5900,1,2018/08/07 16:00,2018/08/12 22:00,40,0,1,323000,
1595,55,2400,50,2175,0,2018/08/04 02:00,2018/08/10 11:00,60,4,1,117000,
1596,89,6600,1200,8100,1,2018/08/05 07:00,2018/08/10 13:00,20,0,1,124000,
1596,2,2000,2600,600,0,2018/07/07 18:00,2018/07/12 18:00,160,0,1,398000,
1596,115,7100,2500,6500,1,2018/07/31 06:00,2018/08/04 08:00,40,0,1,264000,
1596,87,1700,2100,7600,0,2018/07/30 22:00,2018/08/05 03:00,25,0,1,94000,
1597,21,2075,2400,325,1,2018/07/29 15:00,2018/08/04 10:00,50,6,1,116000,
1597,81,7200,7000,5300,0,2018/07/31 18:00,2018/08/06 14:00,40,0,1,348000,
1597,127,2600,1600,3000,0,2018/07/13 16:00,2018/07/20 13:00,40,0,1,116000,
1597,84,6900,9800,2500,0,2018/07/23 22:00,2018/07/29 00:00,30,0,1,267000,
1598,74,1700,6800,10000,0,2018/08/09 08:00,2018/08/14 05:00,40,0,1,253000,
1598,84,6500,3600,7300,1,2018/07/13 19:00,2018/07/18 19:00,30,0,1,210000,
1598,26,5000,1600,1800,1,2018/07/31 11:00,2018/08/06 15:00,280,0,1,1156000,
1598,49,5200,3500,3200,1,2018/08/01 03:00,2018/08/06 19:00,60,0,1,315000,
1599,16,1050,475,2125,0,2018/07/11 18:00,2018/07/16 06:00,30,0,1,39000,
1599,89,300,1600,4200,1,2018/08/03 06:00,2018/08/09 01:00,20,0,1,37000,
1599,180,700,8500,9500,1,2018/07/16 02:00,2018/07/21 12:00,40,0,1,251000,
1599,104,3200,3500,10000,0,2018/07/12 17:00,2018/07/17 07:00,10,0,1,58000,
1599,34,6100,2800,8000,0,2018/08/09 13:00,2018/08/13 18:00,80,0,1,526000,
1599,1,800,2000,6400,1,2018/08/01 19:00,2018/08/05 23:00,120,0,1,345000,
1600,28,1100,1000,2400,1,2018/07/17 04:00,2018/07/23 02:00,120,0,1,197000,
1600,52,6700,500,9000,0,2018/07/09 20:00,2018/07/13 22:00,180,0,1,1128000,
1600,6,2000,7300,8200,1,2018/07/29 15:00,2018/08/05 03:00,140,0,1,875000,
1601,116,500,4800,6500,0,2018/08/11 23:00,2018/08/16 22:00,40,0,1,157000,
1601,140,300,2325,100,0,2018/07/21 18:00,2018/07/26 00:00,40,5,1,47000,
1601,39,1300,9500,7900,0,2018/07/31 09:00,2018/08/06 18:00,40,0,1,264000,
1601,81,9400,5400,9300,0,2018/08/16 13:00,2018/08/20 23:00,40,0,1,411000,
1602,75,500,4900,8700,1,2018/08/01 19:00,2018/08/07 06:00,50,0,1,228000,
1602,130,2100,6800,600,1,2018/08/17 02:00,2018/08/21 07:00,40,0,1,177000,
1602,158,700,1500,3700,0,2018/08/13 02:00,2018/08/19 09:00,25,0,1,47000,
1603,92,775,2325,2025,0,2018/07/12 15:00,2018/07/19 01:00,200,1,0.1,398000,
1603,83,1900,2800,3600,1,2018/07/25 04:00,2018/07/31 02:00,100,0,1,323000,
1603,26,5900,8500,300,1,2018/07/20 20:00,2018/07/25 16:00,280,0,1,1987000,
1604,96,860,340,900,1,2018/08/15 01:00,2018/08/20 23:00,200,1,0.1,171000,
1604,54,4700,2400,1300,0,2018/07/24 10:00,2018/07/31 05:00,100,0,1,402000,
1604,167,4200,4500,5100,1,2018/08/01 22:00,2018/08/06 19:00,40,0,1,220000,
1605,14,8100,8600,2400,0,2018/07/06 09:00,2018/07/10 12:00,30,3,1,272000,
1605,167,8600,7700,1600,0,2018/07/13 04:00,2018/07/19 22:00,40,0,1,347000,
1605,162,4100,9300,2400,1,2018/07/12 16:00,2018/07/17 05:00,30,0,1,210000,
1605,118,6400,5100,2100,0,2018/07/31 16:00,2018/08/07 01:00,40,0,1,260000,
1606,74,9600,6700,700,1,2018/07/27 04:00,2018/08/01 16:00,40,0,1,339000,
1606,33,8300,9200,7400,0,2018/08/01 02:00,2018/08/05 06:00,100,0,1,1063000,
1606,1,800,6000,100,0,2018/08/07 02:00,2018/08/12 16:00,120,0,1,372000,
1607,126,7700,6100,8100,1,2018/08/16 05:00,2018/08/20 17:00,30,0,1,267000,
1607,69,1600,8400,5800,1,2018/07/15 01:00,2018/07/20 11:00,50,0,1,304000,
1607,86,3500,5000,2900,1,2018/08/17 18:00,2018/08/22 08:00,30,0,1,148000,
1608,136,7500,1600,7700,1,2018/07/31 05:00,2018/08/06 20:00,240,2,0.25,1664000,
1608,72,9600,5000,5900,1,2018/08/09 22:00,2018/08/16 07:00,45,0,1,408000,
1608,16,2450,525,2150,1,2018/08/10 22:00,2018/08/17 09:00,30,0,1,65000,
1609,72,8700,3300,5800,1,2018/07/10 00:00,2018/07/15 07:00,45,0,1,349000,
1609,60,300,1375,1500,1,2018/08/12 08:00,2018/08/19 08:00,20,0,1,22000,
1609,110,1525,700,375,0,2018/08/17 16:00,2018/08/24 12:00,50,0,1,63000,
1609,54,3700,5400,7000,1,2018/08/01 10:00,2018/08/07 13:00,100,0,1,614000,
1610,124,3900,2900,6100,1,2018/08/03 01:00,2018/08/09 11:00,40,0,1,202000,
1610,75,8400,10000,9100,0,2018/07/19 04:00,2018/07/26 04:00,50,0,1,559000,
1610,180,4500,7600,4400,0,2018/08/11 10:00,2018/08/18 05:00,40,0,1,285000,
1610,54,2800,3200,10000,0,2018/08/08 18:00,2018/08/12 20:00,100,0,1,547000,
1610,9,5500,1400,2900,0,2018/07/08 01:00,2018/07/14 13:00,110,0,1,491000,
1611,119,6400,8600,6400,0,2018/08/07 00:00,2018/08/13 05:00,60,0,1,553000,
1611,68,7000,9900,4200,0,2018/07/28 13:00,2018/08/04 03:00,50,0,1,462000,
1611,21,450,950,1100,1,2018/07/14 15:00,2018/07/20 23:00,50,6,1,46000,
1611,153,4600,8500,8800,1,2018/08/12 20:00,2018/08/19 16:00,240,2,0.25,1994000,
1612,172,7500,5500,7700,1,2018/07/20 05:00,2018/07/26 13:00,50,0,1,423000,
1612,43,700,8100,9200,1,2018/08/10 21:00,2018/08/16 18:00,80,0,1,499000,
1612,175,2800,3500,3900,1,2018/08/16 23:00,2018/08/23 13:00,50,0,1,208000,
1612,80,3600,4500,4100,0,2018/08/06 18:00,2018/08/13 15:00,40,0,1,198000,
1612,11,75,1825,200,0,2018/07/10 04:00,2018/07/14 14:00,320,2,0.25,291000,
1612,35,300,4500,7200,0,2018/08/05 11:00,2018/08/11 05:00,60,0,1,226000,
1612,115,2300,6600,9600,0,2018/07/12 05:00,2018/07/17 12:00,40,0,1,262000,
1612,5,1100,2100,4700,1,2018/07/26 22:00,2018/07/31 02:00,140,0,1,382000,
1613,48,2300,1300,2700,1,2018/07/19 17:00,2018/07/25 16:00,100,0,1,258000,
1613,125,1300,7000,8700,0,2018/07/20 08:00,2018/07/24 12:00,30,0,1,178000,
1613,65,950,800,1550,0,2018/08/07 13:00,2018/08/12 08:00,20,0,1,24000,
1613,55,1800,1075,350,1,2018/08/14 06:00,2018/08/18 10:00,60,4,1,96000,
1613,134,10000,5000,9700,1,2018/07/16 08:00,2018/07/22 00:00,60,0,1,625000,
1613,101,6500,500,8500,0,2018/07/10 15:00,2018/07/15 11:00,120,2,0.25,717000,
1614,11,450,1775,825,1,2018/08/05 12:00,2018/08/10 15:00,320,2,0.25,387000,
1614,114,8000,6500,9000,1,2018/08/06 19:00,2018/08/10 23:00,50,5,1,478000,
1614,46,8400,1600,8900,1,2018/08/02 07:00,2018/08/09 01:00,40,0,1,304000,
1615,167,9400,5000,9700,0,2018/07/20 20:00,2018/07/25 05:00,40,0,1,392000,
1615,100,1250,1950,550,0,2018/07/26 01:00,2018/07/31 21:00,40,4,1,67000,
1615,132,2300,2200,8700,1,2018/08/11 18:00,2018/08/16 07:00,40,0,1,177000,
1615,132,4100,4700,1600,1,2018/07/20 09:00,2018/07/24 11:00,40,0,1,190000,
1616,114,8800,5700,8200,1,2018/07/22 06:00,2018/07/27 04:00,50,5,1,480000,
1616,103,2100,7600,7800,1,2018/07/24 16:00,2018/07/29 06:00,30,0,1,188000,
1616,109,1300,5000,7100,0,2018/07/30 06:00,2018/08/03 13:00,40,0,1,185000,
